product_link,reviews,product
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"A LOVELY SOUP. LIGHT, CLEAR AND A INTERESTING TASTE.  LOST ONE STAR BECAUSE I ONLY HAD THREE VERY VERY SMALL PIECES OF CHICKEN, WHICH I FIND A BIT MEAN CONSIDERING THE PRICE",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,This is beautiful! The chilli is like a mild white pepper taste. The lemongrass is ever so subtle it's like it's barely there. A lot of 'ruffage' in there to make it a substantial soup for lunch. I am looking forward to it popping up on a flash sale again but I will probably buy it as a treat as well. Thus review is from someone who eats vegetarian 90% of the time too!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,An amazing nourishing soup that was all the family could manage when sick with the virus.... A life saver !!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,I bought this in a flash sale and Im so glad I did! It is so tasty and has a depth of flavour I could never achieve making my own bone broth at home. The spice level is very minimal and just right for my tastes. Feel like its quite expensive to buy full price but would buy it again if on offer - lovely treat with some added noodles!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Fab flavour,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"Full of flavour, texture, earthy.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"Would seriously live of these if I could. Perfect meal for one, just on its own. For two it can be boosted with some noodles and even a half tin of coconut milk. 

I make a lot of my own soups and asian-style broths but there is no way I could get this flavour without a serious kitchen team. The list of ingredients is exquisite and the taste really is beautiful. 

Have recommended this to so many people. Try and get it when it's on special. It freezes really well.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Bought this in a flash sale and husband proclaimed it the best soup ever! Delicious spicy broth lots of depth of flavour and good chunks of chicken. With noodles added would make a good meal.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"This really is a quite marvellous soup with a fresh and unique flavour. A lovely beefy, slightly sour flavour with small pieces of chicken and lots of interesting herbs and spices. The only thing is it doesnt have much nutritional value for the money, it really is a broth rather than a meal.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,This is wholesome and filling.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,So satisfying and healthy! My favourite quick dinner,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,This is so tasty. Spicy  but great to have something handy in the fridge for when I don't have time to make lunch. It has no nasties or horrid preservatives it and the packaging is minimal.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,I don't like too much spice but I do like a little bit of heat. This was perfect for me. The nicest bone broth I have eaten-  I just wish it wasn't so expensive.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"Absolutely love this - even more when on offer!
Lovely and spicy - not plain and boring spicy - this is for proper chilli lovers.  Not too hot it'll burn for ages,  but a proper chilli kick.  Hope they keep doing this one.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"I really enjoy this soup for lunch. Not too spicy for me, but my 5-year old didnt enjoy the chilli. I added one whole squeezed lime, salt and quinoa as I had some leftover (not necessary though) and it was delicious. Very pleasantly surprised and will buy this every week.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Broth for the soul,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Recommended. Although one packet not really enough for two people! x,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"This is essentially a really spicy broth with not much other filling.  We found the chilli overpowering, and the soup just too watery.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Full of flavours. Delicious.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,I regularly buy the chicken & gjnger broth thought we could give this a go. Yum! Loved the flavours! Warming and tasty. On this week's list!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Plenty of chicken and veg with beautiful flavours,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"I've put off buying any of these for ages because they're so expensive compared to other soup options. But now we're home so much I just wanted a treat. I got it! This is such a nice lunch. Flavours are well-balanced, loads of shredded chicken that actually looks like meat rather than weird lumps. Love them and will try more on the 3 for £12 deal.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"We buy this most weeks. Adding rice noodles makes it a light, healthy and tasty meal for two.  The mix of vegetables varies, as does the amount of chicken, but the chicken is always nice (no ucky bits). There have been more peas than soya beans in the last couple of batches but it is fresh so guess it varies with seasonal availability.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"I love Thai soup and I was thrilled when I bought this one ... taste is quite nice, not very Thai though ... and there is just too much peas .. would not buy again. Sorry Ocado.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Ordinary chicken broth with no kick whatsoever -,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"A delicious soup ruined by a nasty heap of mealy, grey, revolting peas.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,We added some rice noodles to toss and it made for a delicious lunch. Great flavour!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Soup was full of flavour and lots of chicken and veg. Will definitely buy again. Bit expensive - so better with an offer!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"This is delicious, I have a cold and feel it did me the world of good. However about 90% of the solid content were peas, a very cheap filler in an expensive soup so deducted a star",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,I really wanted to like the soup as I like the other Daylesford chicken soup but I was not keen in the flavours of this soup.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"This is so good, really tasty.It does have a little spicy kick to it, mostly ginger though not heat.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"Mine had nowhere near the amount of veg as in the picture hence the loss of a star, however tasted nice and will buy again hopefully the next one will have more vegetables then it will be perfect.",NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,Delicious fragrant broth!  Worthy of five stars!,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,This is so good and very low calorie. Slight kick and love the lemongrass and ginger. Will be in my weekly shop.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,This soup has just the right amount of heat for me. I thought that it was very tasty.,NA
https://www.ocado.com/products/daylesford-organic-10-hour-chicken-bone-broth-with-lemongrass-red-chilli-502753011,"It was very tasty, right amount of salt for a hot and sour soup which is supposed to be fairly salty. Good veg and chicken and just the right hint of spice which really helped me breathe being as I was suffering from a cold. Will be buying it again, specially if I'm poorly.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"All I did was wash it, placed on foil with several whole and unpeeled garlic cloves and a few sprigs of rosemary and thyme, rubbed with olive oil then added salt and pepper. I tighy wrapped it all in the foil and  roasted for 2.5 hours at 180 c fan. When everything else was ready, I cut the top and mashed in butter, salt and pepper, put the lid back on, wrapped it back up in the foil and took to the table. Everyone just spooned out what they wanted. It has a wow factor, was delicious and so easy to cook!!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Why??? Totally unnecessary, typical from M&S to plastic wrap, awful! ",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Why the need for plastic wrap?? M&S really need to get their act together on this issue,NA
https://www.ocado.com/products/m-s-celeriac-518566011,I order celeriac regularly and it usually arrives with a date shorter than the 3 days advertised.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Celeriac itself was fine but tiny! Not much bigger than your average grapefruit so had to go and buy another in order to make the meal I had planned.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Like everyone else, I'm annoyed and frustrated by the wholly unnecessary plastic wrapping... the celeriac itself, however, is excellent, and a decent size which is a relief when buying food online.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"All I did was wash it, placed on foil with several whole and unpeeled garlic cloves and a few sprigs of rosemary and thyme, rubbed with olive oil then added salt and pepper. I tighy wrapped it all in the foil and  roasted for 2.5 hours at 180 c fan. When everything else was ready, I cut the top and mashed in butter, salt and pepper, put the lid back on, wrapped it back up in the foil and took to the table. Everyone just spooned out what they wanted. It has a wow factor, was delicious and so easy to cook!!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Why??? Totally unnecessary, typical from M&S to plastic wrap, awful! ",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Why the need for plastic wrap?? M&S really need to get their act together on this issue,NA
https://www.ocado.com/products/m-s-celeriac-518566011,I order celeriac regularly and it usually arrives with a date shorter than the 3 days advertised.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Celeriac itself was fine but tiny! Not much bigger than your average grapefruit so had to go and buy another in order to make the meal I had planned.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Like everyone else, I'm annoyed and frustrated by the wholly unnecessary plastic wrapping... the celeriac itself, however, is excellent, and a decent size which is a relief when buying food online.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,The first celeriac I bought was fresh enough but for the price paid it was unacceptably small - about the size of a grapefruit. Tried again this month and it was slightly bigger but still only 760g in weight. In all the main supermarkets including Waitrose the celeriac is priced per Kg and I wish Ocado would do the same or at least guarantee a minimum weight as Morrisons do online (900g). The latest purchase does not look very fresh either - wrapped in plastic but already overly brown on the cut faces on day of delivery.  Due to the small size I had to go out to purchase a 2nd celeriac locally and it's far better in size and quality than the M&S offering. Tried M&S celeriac on Ocado twice now and there will not be a third time!,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Fresh, crunchy, makes great low carb chips, even the teenager liked them.  However, after several weeks of buying this item it suddenly halved in size so I have re-written the review and deducted a star.  Like one of the other reviewers said, there really ought to be a minimum weight!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,A VEGETABLE THAT CAN BE INCLUDED IN A NUMBER OF DISHES.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,What can I say it is fresh crunchy and perfect,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Always fresh and crunchy.  Good size.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Good size, and made a delicious soup. Will buy again.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,This is just like back home. Essential for a good chicken soup.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"My 7 year old, husband and myself really enjoyed this celeriac as an alternative to potoato in our stew and also roasted.  Absolutely delighted and cannot wait to order some more.  Lovely sweet and nutty flavour.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"As per all the m&s veg, the quality is amazing - beautiful celeriac with which I created a great soup!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Made lovely celeriac soup will be buying again,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"I’ve bought this three times now and each time I’ve received a large, fresh celeriac. Season ends next month so will see how it goes.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Not worth it, extremely small and old",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Great quality celeriac, well trimmed and easy to prepare. Love that it's usually from British farms. ",NA
https://www.ocado.com/products/m-s-celeriac-518566011,The size is good. Its a celeriac. Minus points for plastic shrink wrap.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"perfect size - not too small, not too big. The flavour was good and very fresh when I made remoulade.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Ocado's previous celeriac was often very small, but this lovely veg was a much better size. Perfect for roasting, soup, and a bubble and squeak ham hock hash!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Personally I love my celeriac roasted so I chopped this up in some olive oil salt and pepper and then in the oven for half an hour also until soft. I find you get quite a lot for one celeriac so I have any leftovers heated up and added to my lunchtime salad, which also works very well.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Agree these are quite expensive for what they are but they do last well.  Use mainly in mash and thai currys.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Wish the weight of these could be stated. Pretty expensive given its small size.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"We bought two because of the other reviews which has left us with way more celeriac than we need. Both were the same size, around 750g, and very good quality",NA
https://www.ocado.com/products/m-s-celeriac-518566011,"Unlike other reviewers, the one we received was a good size, fresh and tasty. Will buy again!",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Very tasty celeriac - we had it mashed with swede and carrots- delicious.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,"I was astonished to find there is no minimum weight specified here. If you wonder why this is, it's tiny, about the size of a medium sized apple.",NA
https://www.ocado.com/products/m-s-celeriac-518566011,Absolutely delicious mashed! Wonderful flavour. Perfect for those on diets. Versatile side dish for almost anything.,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Anybody else ever seen a celeriac for sale that is the size of a small person's palm?  Me neither! Difficult to imagine what will be left after peeling.  What's happened to M&S?,NA
https://www.ocado.com/products/m-s-celeriac-518566011,Inferior to the other MS products. The Waitrose Celeriac was much better.,NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"I added lemonade to this, and it has a lovely fruity taste, but it does have a thicker texture than normal fruit juices, which means I'll probably stick to other juices.  Nice for every now and then.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"This is more of a watery smoothie or a juice with too much gritty pulp. A sludge, if you will. Did not enjoy it and would not buy again. The bottle came noticeably puffed up like it had started to go off already, even though it had weeks on the date. Only thing good about it was the actual fruit flavour.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,This has a nice flavour but the texture is a bit weird and is more smoothieish,NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"This was not juice, it was a slightly watered down smoothie. Didn't enjoy it at all",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"The initial flavour is fruity but there is a strange, vegetal aftertaste which is very unpleasant and, to us, undrinkable. We opened a second container and that also had the same lingering taste of vegetable water. I tried a 50/50 mix with lemonade but that aftertaste was so strong it still came through. 
I would expect much better from M&S. There was nothing in the list of ingredients that could explain this flavour. 
I usually avoid buying anything in a container which cannot be either re-used or re-cycled but this product was supplied as a substitute. That's two reasons not to buy the product again.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,I found this slightly more bitter than expected. Not unpleasant but was expecting a bit more mango. ,NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"I added lemonade to this, and it has a lovely fruity taste, but it does have a thicker texture than normal fruit juices, which means I'll probably stick to other juices.  Nice for every now and then.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"This is more of a watery smoothie or a juice with too much gritty pulp. A sludge, if you will. Did not enjoy it and would not buy again. The bottle came noticeably puffed up like it had started to go off already, even though it had weeks on the date. Only thing good about it was the actual fruit flavour.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,This has a nice flavour but the texture is a bit weird and is more smoothieish,NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"This was not juice, it was a slightly watered down smoothie. Didn't enjoy it at all",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,"The initial flavour is fruity but there is a strange, vegetal aftertaste which is very unpleasant and, to us, undrinkable. We opened a second container and that also had the same lingering taste of vegetable water. I tried a 50/50 mix with lemonade but that aftertaste was so strong it still came through. 
I would expect much better from M&S. There was nothing in the list of ingredients that could explain this flavour. 
I usually avoid buying anything in a container which cannot be either re-used or re-cycled but this product was supplied as a substitute. That's two reasons not to buy the product again.",NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,I found this slightly more bitter than expected. Not unpleasant but was expecting a bit more mango. ,NA
https://www.ocado.com/products/m-s-orange-mango-passion-fruit-juice-528691011,love the new M&S juice collection - this one's an early favourite.  The 3 fruits complement each other well.  Tastes of summer!,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,"Bought this when on offer. Enough for 4 people. Perfect with tzatziki, pitta bread and salad. Would I pay full price? Yes.",NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,Tried this based on the reviews and was not disappointed. It has a spicy kick and was juicy and flavoursome. With pitta and a salad will serve 3. ,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,..but the waitrose version is better!,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,takes far less time to cook than the packet suggested,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,"I didnt expect this to be as good as it was, after oven cooking this we thinly sliced and served with salad and pitas.
 The flavours were stronger than expected, but worked perfectly with salad and the included dressing, perfect for a family of four.",NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,This went down very well with spicy rice and salad! Definitely buy again!,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,Tried this after reading good reviews. Unfortunately the overall flavour of the spices was bitter and unappetising. Must vary from batch to batch,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,These are so over flavoured they were inedible... went straight from plate to bin..,NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,"The hype on the reviews here gave me high expectations , maybe I expected too much. 
It was ok , but I prefer more spice and seasoning.",NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,"One of the best dinners Ive ever had ,we got breads from Lebanese restaurant and loaded them up with this amazing chicken ,super value and taste and yoghurt and garlic sauce was so good too .",NA
https://www.ocado.com/products/m-s-fully-loaded-shawarma-552762011,A bit pricey but still very good.,NA
