product_link,reviews,product
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,This is a delicious low carb find. I mean you wouldn’t have it as a traditional sandwich as I’d think it’s too dense but toasted with melted cheese and mushrooms or mashed avocado is absolutely delicious! If you’re trying to reduce your carbs definitely worth a try…,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"I ummed and ahhed about whether to give this product 5 stars or not.  I only hesitated as it is not the most delicious bread you will ever taste.  You are not at risk of having slice after slice with lashings of butter and then wonder where the loaf has gone!  And you most certainly won’t want to offer it to guests at a dinner party (or even for breakfast as bacon sandwich).  But if you are looking for low carb alternatives this is the best I have found!  Most low carb bread based products seem to achieve their low carb status by removing solid matter and replacing it with air.  Some of the low carb wraps available are like eating cotton wool and an iceberg lettuce leaf is a far better alternative.  However this bread is packed with flavour.  You actually feel like you are eating something and it does fill you up!  It is akin to a rich rye bread and packed with seeds.  It is made in Germany, and the Germans do good bread!  If you are trying to be good and reduce your carb intake this bread allows you feel not quite so deprived.  You can have your little something on toast guilt free!  It is quite expensive for 5 slices of bread, but as it is so filling you won’t eat as much.  Plus, if you are trying to reduce your carbs it is not an everyday eat, more of a treat.  If you are not worried about your carb intake then don’t bother, you won’t be impressed.  As it says on the pack, it is “for the carb conscious”.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Yes this is expensive for 5 slices and no it doesn't taste like 'normal' bread but it's delicious and worth it.  It tastes like a traditional rye bread, dense and with lots of seeds. Really good. It's low carb, low calorie, really good for you and tastes great. I eat very limited carbs and sugar and really enjoy eating this bread - it's a treat ",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,I bought this bread because I am trying to increase my protein intake.  I should have looked closer at the list of ingredients as this tasted nothing like bread.  It has a strange dense chewy texture and takes ages to toast.  I had it with butter and marmite but did not really enjoy it and was glad that there were only 5 slices as at over 50p a slice I did not want to waste it.  Would not buy again although impressed by the high protein content.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"If you're diabetic and want to avoid carbs then this is a reasonable bread replacement.
YES - it is expensive and if you are looking for ""value for money"" this is not for you.
What is this for ?  It's for people that want to add variety to their diet and can afford to do so.
Yes - it should be cheaper - but it is not. If I had the time and patience I would set up a company that sells it cheaper and make a million pounds but I am no good at business so I hopefully someone else can do it - OR - perhaps it's not as easy as that after all :-)).
It is what it is - it's quite tasty - and if you think it's too expensive - please please don't buy it !!!",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,£2.80 for 5 tiny slices. Absolutely not worth it.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"I bought this product based on the fact that their wraps are indistinguishable from the real thing. This ""bread"", though, is horrific. It's really salty, dries your mouth and is hard to swallow. and ridiculously expensive",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,Tasty and keeps for ages. Been having it with smoked salmon tomatoes spinach and ricotta for a healthy protein rich meal and its great! Havent actually tried it toasted will do so next. Need more products like this that are low carb and high protein!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,This is a lovely low carb bread. I toasted it and added goats butter and marmite. Looking forward to having it toasted with poached eggs too. Not sure how well it would work in a sandwich without it being toasted but it is what it is - a low carb vehicle which is also quite tasty with good texture.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Five slices. Not nice, bitter.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,I follow keto/ low carb high fat and this bread toasted is perfect. Served with butter or make a sandwich. Tastes just like typical rye bread,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,Really did not enjoy this and from memory only about 4 slices.....,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,lovely toasted ! but 5 slices only,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"I have really enjoyed this bread. The flavour and texture go well with many accompaniments and it has very low carbohydrate content. Unfortunately it is always out of stock and it becomes very difficult to organise meals and shopping to satisfy certain dietary requirements when stock levels are always so unreliable. As with so many other items, referring also to pre covid crisis, it is often a case of rearranging your diet/meals around what is available, rather than being truly organised and buying what you need, plus requiring unwanted shopping trips elsewhere. Please increase stock.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Lovely low carb bread.  It doesn't upset my IBS.  It's really tasty and last ages.
I always toast it, even if making sandwiches.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"I love this low carb bread. It's very satisfying and has a rich nutty taste. A little reminiscent of pumpernickel, and smells like rye bread. Sadly it's very pricey but it's a life saver for people on keto. It keeps for a long time. Try it with some coarse pate. Heaven on earth",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"This is a great tasting pumpernickel type bread with very few carbs, ideal for keto or other low carb diets as well as for diabetes sufferers.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Why is it so frequently out of stock? Had to order directly from CarbZone a few times.  Ocado, please fix this",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"If youre looking at super low carbs this is the best, similar products wayyy above this carb wise. If you dont want/ need super low carbs theres better stuff out there. Minus a star for price, being out of stock often and very seed based taste.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,For the price I was expecting a loaf of bread not 5 slices!!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,For the price I was expecting a loaf of bread not 5 slices!!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,For the price I was expecting a loaf of bread not 5 slices!!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,This is a fabulous bread if on a low carb diet,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Ive been following the keto diet for a number of weeks and this bread is a bit of a game changer for me. No, its not clean keto and yes, the slices are very skinny and dense BUT theres lots of goodness in there in the form of seeds so it doesnt lack flavour. I wont be making a sandwich out of it any time soon but toasted with your favourite avocado mix, spread with pate or cut into soldiers and dunked in a bake Camembert- its a winner. My dropped star was down to the price. It is very pricey for 5 slender slices but I guess that in itself will prevent me from overindulging!",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"This truly is low carb bread and just what I have been looking for. It resembles a soft pumpernickel with lots of seeds. Most importantly, it serves as a good base for all those things you need bread for when on a low carb diet.  Long shelf life also.  Very happy.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"This is fine, but for the cost you can get two loaves of Livlife bread with some change left over. Not great value.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,thats the main issue :-),NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,So good for those on Keto missing bread. Not fluffy and light but dense and filling. the seeds are delicate and pop quickly and the bread does have some give to it. Its not hard but has a texture similiar to banana in that its soft and dense,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Didnt know what to expect with this. Yes, its expensive - you get five slices. So dont buy this thinking youre getting a loaf. Its quite thin - seedy and brown in appearance. It toasts quite nicely. As a vehicle for delivering smashed avocado into my mouth - its absolutely perfect. Weekend breakfasts sorted and when youve got toppings on there it does feel like youre being super naughty.

Perfect for pretending youre from Copenhagen, enjoying an open sandwich.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,This bread is absolute saviour on lazy Keto days with just 3.7g net carbs and absolutely amazing taste!!!!!! Winner all round,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"No - its not for traditional sandwiches and its not soft and springy, but at 3.5g carbs per slice it is exactly what I want to have toasted with a poached egg and some avocado for a filling, high protein, high fibre, low carb lunch. Great taste and no chemical smell at all. I love it - and it keeps well too!",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,I have only had this toasted and I think its great. Tasty low carb option and freezes well. It doesnt taste like normal bread (because its not) but if you want something bread-like to toast for breakfast with eggs or an open sandwich I highly recommend this. Wish it wasnt so expensive because Ill be buying regularly!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,By far the best pumpernicel type bread for me. I find the normal brands really dry and prefer the texture of this one. Good flavour and has loads of fibre and protein. Worth the money,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"I didnt notice a chemical smell like another reviewer...it is rather like a rye bread in taste and texture...really pleased to have found, delicious toasted with peanut butter for breakfast...look forward to trying with some avocado for lunch! Going to order a few packs next order as lasts for ages! ",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Pros
1/ Contains 7g of 30g recommended daily fibre intake in just a slice. 
2/ KETO diet is medically required for some ppl, This meets a need and is great for travel
3/ Great for anyone wanting to eat low carb.

Cons
1/ It is very expensive 
2/ It's a so-so acquired taste i think",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,Smelled horrible when I first opened the bag and it went straight to the bin.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Must have had my eyes closed when I ordered this - its not a loaf, you get five (thin) slices.  Should have read the description more carefully.  One star only because you cant award no stars.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Im not going to lie, it did smell odd when I opened the packet, but toasted and with some pate this was heaven on Earth for a Keto girl like me. Will definitely be buying again!!",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,good for those on keto and also tastes yummy.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Easily fits in my macros, fulfils protein requirement, it made a filling sandwich, good for avocado spread, hummus,, ricotta cheese etc. If it were a little cheaper, I would regularly buy it",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"This bread is amazing. Better than normal bread, I love it, toasting it is also so delicious. I highly recommend this bread to anyone, even those not particularly worried about carbs!",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,You only get 5 slices for your money and the texture is dense and rubbery more like pikelets than bread.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"This is ah-mazing. One thing I've missed on keto is bread, and this is a perfect low-carb version.

Only problem is it's super hard to just eat one slice.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Have just discovered this on the Keto diet. This makes amazing cheese on toast with some crumbled bacon and sliced tomatoes. Heaven!! I gently fry in the pan in the bacon fat and let the cheese melt. Mmmmmmm..... Expensive, but one slice is plenty filling and it can be sealed in a bag or tub and I've kept it for a couple of weeks in the cupboard with no ill effects. ",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,Love the tasteand the effect two slices with boursin garlic and herb cheese and soft boiled eggs and keeps me going till late afternoon without feeling hungry or tired.,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,....... fab for low carb cheese on toast!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,I was hoping this would be gluten free as well as low carb but wheat protein and rye flour feature prominently. Ah well!,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,...but very impressive,NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,"Tastes somewhat akin to a normal rye bread (think German or Russian rye bread), not exact but close enough.",NA
https://www.ocado.com/products/carbzone-lowcarb-protein-rich-bread-304465011,Two slices toasted plus nut and seed butter with sliced strawberries....yum.,NA
https://www.ocado.com/products/volcano-coffee-works-balanced-all-day-ground-coffee-549577011,"tried this at friends place, nice found, strong and rich",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I have never seen mince pies so big!!  Absolutely amazing.  Not really the flavour I was expecting and not really sweet, but the size..... looking forward to eating these at Christmas, but won't be able to eat too many.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Generously filled with hearty mince. Just delicious with creamy mash, sweet buttery squash sprinkled with cinnamon and lashings of gravy.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,These have become VERY disappointing. How I know they have 1 tablespoon of content is that it all bubbled up through the top of the pie and I had to scoop it up with a tablespoon. Both pies I bought had the same minimal content.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Purchased this for husband to try and it was really unpleasant.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"This pie is the worst.. Tasteless and pointless. 
Anyone who has given more than one star's have  o taste buds.. Terrible product, Period
!!",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Wow the filling on these pies have really gone downhill. One time pukka pies used to be my go to favourite for a quick meal late home from work adding some veg etc. Sorry but i wont be buying these again for the forseeable future.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Pastry case smeared with minced beef!,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,My son enjoys these pie's but I go for something with a bit more flavour like Pieminister. ,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Glad to see recipe changed and no tomato now.  Checked box and no tomato! Brilliant. A good pie for the price. Always good flavour. Not as good as home made but then what do people expect?,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"1st ever review - worst pies ever! That's the truth! Always have minced beef pies from fish shop, thought these would be same/good. AWFUL! Couldn't eat!",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I know these are cheap but really?

A bland pie case and crust with 1/4 inch of mush in the bottom with an inch of air, sadly not very nice and not good value unless you are on a diet consisting of pretend food",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Lots of tasty filling and the pasty is lovely and flakey. Good value product.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"These were a really nice pie.  I was surprised because they were so cheap, but the filling was good and so was the pastry.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I usually cook from scratch, but had this in the freezer for an emergency. Tasted pretty good and could be cooked from frozen which was handy ",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Wouldn't make a main meal for me, but good as a quick easy prepared snack.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Wasn't expecting much from this but the flavour was surprisingly good. Not quite substantial enough, but could be a lot worse.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,Ok for a quick bite but not substantial for a proper meal. ,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"My husband eats these pies purchased at football matches but he didn't enjoy this one, maybe because he wasn't watching football o) he said there wasn't enough meat in it and it was very bland ",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,The pastry was ok and the sauce was edible BUT the mince was pure gristle. Made me feel really sick. Went in the bin.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I wasn't expecting a home made quality for this price and was pleasantly surprised as the pie was actually tasty, pastry not bad either. As a quick snack I would recommend.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I love a good meat pie so when I get a bad one I'm particularly disappointed.  This was watery, bland and seriously disappointing.  Doesn't matter that it's cheap, they lack flavour, consistency and texture.  The mince, the gravy, the pastry - I didn't like any of it.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,The pastry was good and it was pretty tasty. The mince wasn't as good quality as the lovely big meaty chunks in some other pies but then it is significantly cheaper.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Pastry was very good & crisped up nicely in the oven. A little disappointed with the lack of filling, but it had good flavour. Good for a lunchtime.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"This is an inexpensive pie that may appeal to fans of more traditional meat pies, but it was not overly nice and there are some greatly superior meat pies out there, albeit rather more expensive than this one.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"The pastry was nice and crispy on top, however, it could do with more meat in it",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Really lovely pie. Full up, great pastry. Very happy.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Lovely pastry, great gravy but the meat is such poor quality, full of gristle. ",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,I've had these twice now and both times there were chunks of gristle in each pie. There's also really not much meat in them.,NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"I'ts the first time I've had one of these Pies, I must say I was pleasantly surpriesd, wonderful taste and full of Meat, not dry like some others  that I have tried, will be buying again and again.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"The pastry was ok, but not flavourful. The meat was pure gristle and absolutely revolting. The gravy was grey. I shouldn't be surprised - it was only £1.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Crispy, light puff pastry, no soggyness, filling is tasty thick gravy with mince in, not lots of mince like a homemade one but delicious all the same, especially for the price of £1.35 which is very reasonable for the size.",NA
https://www.ocado.com/products/pukka-pies-minced-beef-onion-65324011,"Best I've ever tasted for a ready made pie.  Lean mince, full of flavour with a melt-in-the-mouth pastry.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"***free sample review***
Tasty, refreshing and a good sized bottle.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,Was given this to try for free. I brought this as a mixer to a party and it went down quite well so would consider it as an interesting mixer!,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this product because I got a free sample from Ocado.
Most sparkling drinks are too sweet for us, so I was right to think  that the added rhubarb will help . 
We enjoyed it during the heat wave and we didn't need to add still/sparkling water to it, since I was struggling with fridge space I had to leave it out on the counter and no doubt it's much better cold.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,Received this to review. To be honest it tasted nice but its basically concentrated juice added sparkling water. I can mix that myself with fresh juice and tasted better. Not for me but Im sure some people like it.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"was sent this to review, i used this as a mixer with vodka with loads of ice really refreshing",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I was given this by Ocado to review. Super tasty no-booze alternative. Loved the flavour and a pleasantly low amount of calories compared to some sugar-packed soft drinks.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I received this free from Ocado to review. I took it to a family barbecue and shared it with the lady  ‘drivers’ in glass flutes. It got a big thumbs up for taste, perfect fizz and we didn’t feel like we were missing out when the wine was flowing. Will be buying!",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this product because I got a free sample from Ocado, and found it to be a very nice drink, not too hot or spicy!",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this product because I got a free sample from Ocado.  I really enjoyed this and will definitely buy it in future. It was really refreshing straight from the fridge.  It’s slightly fizzy and I could taste the raspberry and cayenne, but couldn’t really taste the rhubarb. I didn’t think the cayenne made it hot or spicy but it added a nice and unusual flavour. The fact it is low calorie too is an added bonus.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"This is absolutely delicious! Maybe if you are not a chilly fan can be disappointing, but I found it very different and refreshing. Will buy it again",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I was given this to review and was surprised by the great taste and the spice. It was so refreshing chilled and would agree with others this is an adult drink,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"As a non drinker, I often get bored of drinking non alcoholic drinks when out visiting friends, I took this with me to a barbecue and loved it! It’s refreshing, full of flavour, has a kick to it and the icing on the cake, not full of sugar or calories, will definitely buy again .",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this because Ocado sent me a free sample. Expecting a taste like others on the market, I was pleasantly surprised. It was full of flavour, with a slight kick from the ginger. The lack of sweetness made it very refreshing.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I was given a free sample of this product by Ocado in exchange for a review. I hadn’t noticed that the product contained chilli when I first tried the drink but the kick is certainly there at the end. The juice is lovely and fruity and very refreshing but it is for adults only. I think the chilli kick would be too strong for most children. I would buy it again from time to time but it would be a weekly purchase for me if it didn’t have the chilli.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this product because I got a free sample from Ocado. The drink tastes good and has a good flavour of fruit and the added kick of the chilli is nice. Could do with being slightly more fizzy, that is the only downside that I can think of.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I was given this to review. I thought it was very nice and refreshing with something lurking in the background. It was the extra kick that made it special. Not very hot, just right.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I'm reviewing this product because I got a free sample from Ocado to try. Nice size bottle with 750ml. Great flavours with a little spicy after taste with the pepper. Very refreshing on a hot sunny day. Slightly sparkling which I prefer.  Added bonus is that there are no added  sugars or chemical and lower calories than some other soft drinks. Will definitely be buying again.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I WAS SENT THIS TO REVIEW. IT'S A REALLY LOVELY SUMMERY DRINK. I WAS A BIT WORRIED ABOUT THE CHILLI, BUT IT'S NOT STRONG AND JUST A KICK IN THE AFTERTASTE. I WOULD BUY THIS AGAIN.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I'm reviewing this product because I got a free sample from Ocado. It has been a lovely refreshing drink in this heat , There are no added white sugars which is also a positive. Will definitely be buying again.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,Was sent to review. Great flavour without the nasties - refreshing on hot summer days and a good alternative to alcohol.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I was sent this by ocado to review. I don't drink fizzy drinks normally because I avoid white sugar and sweeteners, but I really like this because it has neither! A bit dubious about what the 'natural flavourings' actually are, but it's a refreshing change in the heat. I will buy it again I think, although you do need to water it down a bit to make it go further. ",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I’m reviewing this product because I got a free sample from Ocado.
This arrived just at the right time for our UK heat wave and has proved to be very refreshing and a welcome change. I enjoy both raspberry and rhubarb flavours.
I am extending its use by adding soda water otherwise the bottle would be quickly consumed!",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"This was quite refreshing in the hot weather and would be good for kids if you're trying to wean them off fizzy drinks, or for a designated driver at a BBQ perhaps,  who wants something a bit different, but the flavours could be better. You can't really taste the delicious tartness of raspberries, and only the hint of rhubarb towards the end. Much prefer the Cawston press version.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,Was given this to review and was pleasantly surprised at the flavour as I don't drink soft drinks as a rule. Cooling and fruity taste with low sugar content and natural rhubarb flavour. Perfect on a hot day,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"We all enjoyed this drink, not only the difference in flavours but being so natural and very low calories per serving. I bought it as part of a promotion.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,Im reviewing this product because I got a free sample from Ocado. I dont particularly like the taste of rhubarb but I can see how people that do would lole this drink.,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I'm reviewing this because I was given a free sample by Ocado.  I really liked this drink, the flavour was something a bit different, it had the right amount of fizz and it was nicely refreshing.  The addition of chilli extract was interesting, it didn't taste spicy as such, but it gave a very slight 'warm' feeling after drinking.  Looking forward to trying the other flavours.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I was given a voucher by Ocado to try this and review it. The bottle is nicely presented and the gurgling of the drink out of the bottle is very suave, sounds like youre pouring a fine wine! But the taste was just a little too sweet for my liking. Id have preferred something with more of a natural taste.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,This is a refreshing drink in the world of fizzy non-alcoholic drinks.  It is neither too sweet nor too sour.  I would have given a five but did not like the chilli.  Excellent fruit blend,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I am reviewing this product because I got a free sample from Ocado. A low calorie refreshing drink, nice flavours, liked by all the family.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,"I am reviewing this product because I got a free sample from Ocado. A very enjoyable drink it is refreshing, fruity and very lightly carbonated. The cayenne gives it a bit of zing but not overpowering. It has no sweeteners and low in calories. Definitely would purchase.",NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I’m reviewing this product because I got a free sample from Ocado. This is surprisingly very nice. A great summers drink,NA
https://www.ocado.com/products/nix-kix-raspberry-rhubarb-542755011,I was sent this by Ocado to review. This has a light flavour with a very light kick. The family enjoyed it. Would buy again. Interesting flavours. Low is calorie is a bonus.,NA
https://www.ocado.com/products/cpress-organic-turmeric-gold-cold-pressed-booster-shot-521643011,Excellent,NA
